file_path,label_source,file_exists,file_size_bytes,metadata_duration_seconds,sample_rate_hz,channels,estimated_bitrate_kbps,container_format,codec_subtype,bitrate_kbps,bitrate_mode,mpeg_version,mp3_mode,metadata_error
music/low_stream/Deep-X Recordings - deepx161-03_-_eM_-_Rrrr.mp3,archive_low_download,True,17975306,449.7691609977324,44100.0,2.0,319.72500667008825,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Fabián Ramírez - 10.VisionsOfThePlaceThatWeVisitedBefore.mp3,archive_low_download,True,7997128,200.0969387755102,44100.0,2.0,319.7301487544302,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/precocious mouse + d0x10 - 09-rmx2seq.mp3,archive_low_download,True,1388559,75.8291156462585,44100.0,2.0,146.49349270827352,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Arnao - can_i_grow_one_day.mp3,archive_low_download,True,1747803,218.4380045351474,22050.0,2.0,64.01094914667279,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Thomas Park - Blinkies_Live_29.mp3,archive_low_download,True,16141189,585.728,48000.0,2.0,220.45985850087413,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Insatiable Void - 03. Cryptic Entities (Original IV Version).mp3,archive_low_download,True,5342358,195.73551020408163,44100.0,2.0,218.35007840651275,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/krai - 06 - Я как лестница.mp3,archive_low_download,True,3770359,94.08725,48000.0,2.0,320.5840536310712,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/Senmuth - 05_-_Hiram_Bingem.mp3,archive_low_download,True,5150206,214.56562358276645,44100.0,2.0,192.02352787004997,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,stereo,
music/low_stream/Madame George - mg-5-31-t23-connect_her.mp3,archive_low_download,True,1444727,56.62897916666667,48000.0,2.0,204.09719846765734,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,stereo,
music/low_stream/D.S.F.A - 03 - DROWN.mp3,archive_low_download,True,16924672,423.4775056689342,44100.0,2.0,319.72743342323076,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Punky Donch - PunkyDonch08.mp3,archive_low_download,True,8493068,212.5061224489796,44100.0,2.0,319.7298186846958,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Reset Thinking - 1.WhooshSha.mp3,archive_low_download,True,9896336,247.38102040816327,44100.0,2.0,320.0354169021265,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/Shambles Constant - FCC025 Lassiter's Caller Analysis.mp3,archive_low_download,True,29275903,1829.565260770975,44100.0,2.0,128.01250057694338,MP3,MPEG_LAYER_III,128.0,constant,MPEG 1.0,stereo,
music/low_stream/sideation - taediumvitae004_09.mp3,archive_low_download,True,3767371,157.2091836734694,44100.0,2.0,191.71251510725992,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,stereo,
music/low_stream/Ultramerda - 03 - L'eterna giovinezza.mp3,archive_low_download,True,9171628,229.48469387755102,44100.0,2.0,319.7294894061673,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Kyland Holmes - Seattle_Session_2010_Track_22.mp3,archive_low_download,True,991038,61.92580498866213,44100.0,2.0,128.02908256826984,MP3,MPEG_LAYER_III,128.0,constant,MPEG 1.0,joint stereo,
music/low_stream/George L Smyth - The Whirling Way.mp3,archive_low_download,True,20951759,905.8568707482993,44100.0,2.0,185.03372598094816,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Third I - ThirdI01III.mp3,archive_low_download,True,368768,30.766054421768708,44100.0,2.0,95.88957880515896,MP3,MPEG_LAYER_III,96.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Dead Bees records - 19-theKoolaidElectricCompany-Traumalo_vbr.mp3,archive_low_download,True,13208198,649.7872108843537,44100.0,2.0,162.61567206930746,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Flydende IndsprÃ¸jtning - 08.Fortvivlelse.mp3,archive_low_download,True,3373426,140.59392290249434,44100.0,2.0,191.9528770721939,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Djet - 01_R1.mp3,archive_low_download,True,14685144,367.0927437641723,44100.0,2.0,320.03125639408506,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/dorothy's magic bag - kahvi121f_dmb-the_water_lilly_people_pumpkin_iron_remix_64kb.mp3,archive_low_download,True,1615671,201.81573696145125,22050.0,2.0,64.04539207202097,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/The Peach Tree - 08-AllThisIsRealIHopedementio13sParanoidNormalMix.mp3,archive_low_download,True,6391916,159.64879818594105,44100.0,2.0,320.29885962839063,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/Erin Ryan - 06 Jupiter Rising.mp3,archive_low_download,True,7664273,320.8801133786848,44100.0,2.0,191.08128376793613,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Unknown - 10. Emil Sagitov - Couple.mp3,archive_low_download,True,7073214,176.97922902494332,44100.0,2.0,319.73080859124354,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
"music/low_stream/Endometrium Cuntplow, Dental Work, Popsicle Dice Love, RedSK - 30DentalWork-SuperMarioPsilocybinMushrooms.mp3",archive_low_download,True,3979264,99.34666666666666,44100.0,2.0,320.4346262246678,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/ForstWölfin - Forstwlfin-BeyondTimeAndSpace-07Countdown000-01.mp3,archive_low_download,True,13656637,336.00725623582764,44100.0,2.0,325.15100186800845,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Struggleburger - SM07_64kb.mp3,archive_low_download,True,979614,122.33106575963718,22050.0,2.0,64.06313842959888,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Brideburger-Matt Catling - 4Closed.mp3,archive_low_download,True,143832,71.356375,8000.0,2.0,16.125482831772214,MP3,MPEG_LAYER_III,16.0,constant,MPEG 2.5,dual channel,
music/low_stream/BLUnderwood - 01_Captain_64kb.mp3,archive_low_download,True,742422,92.68208616780045,22050.0,2.0,64.08332230725568,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Baden Dangit - 01-Untitled-#1.mp3,archive_low_download,True,703080,117.18,16000.0,2.0,48.0,MP3,MPEG_LAYER_III,48.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Limbo's Luna Park - 14_La_Verite_Sur_Le_Sexe_Des_Anges.mp3,archive_low_download,True,5215245,163.15163265306123,44100.0,2.0,255.7250535685471,MP3,MPEG_LAYER_III,256.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Edwin Perry Manchester - 01ToCutOffasaLimb.mp3,archive_low_download,True,10630091,298.5937188208617,44100.0,2.0,284.8041423504268,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,stereo,
music/low_stream/IRISH-METAL ARCHIVE - Flatline.mp3,archive_low_download,True,3978230,166.0081632653061,44100.0,2.0,191.71250000000003,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,joint stereo,
music/low_stream/System 09 - 03GetYourBooksBeforeLunch.mp3,archive_low_download,True,3371008,130.80526077097505,44100.0,2.0,206.16956719514494,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Paul Robeson and Treorchy Male Voice Choir - RaretunesRobesonWelshMiners.mp3,archive_low_download,True,31742480,1307.3298866213152,44100.0,2.0,194.24312302404888,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Lords of Wet Cracks - 04. Succ Your Mouth.mp3,archive_low_download,True,5034327,125.86272108843538,44100.0,2.0,319.988441785727,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Yoshiwaku - 06.Angst_Yoshiwaku_Unsound_Territory.mp3,archive_low_download,True,2706566,61.52122448979592,44100.0,2.0,351.95216251899126,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Abishai - 13 Chelsea (Demo).mp3,archive_low_download,True,16869376,364.58666666666664,48000.0,2.0,370.15892334698657,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Start! Start! - SceneItAllBefore.mp3,archive_low_download,True,3789824,214.21333333333334,44100.0,2.0,141.53456989916594,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Animula Vagula - 11Item.mp3,archive_low_download,True,8231973,205.71428571428572,44100.0,2.0,320.1322833333333,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Paul Minesweeper - 04PaulMinesweeper-TearsOfAGlacier.mp3,archive_low_download,True,15138386,375.71154195011337,44100.0,2.0,322.3406110214216,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/the human grizzly - 04_my_own_mistakes.mp3,archive_low_download,True,3133952,135.40349206349205,44100.0,2.0,185.16225555130933,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/F. Peacock - 08MelodyForABadguy.mp3,archive_low_download,True,9763256,244.05755102040817,44100.0,2.0,320.0312699747969,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/Maitreya - Maitreya_64kb_mp3.mp3,archive_low_download,True,12600941,281.4661224489796,22050.0,2.0,358.151549901971,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Tribe Of Astronauts - Missive_2.mp3,archive_low_download,True,57349520,2389.324648526077,44100.0,2.0,192.01918009887083,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Captains of Industry - CofI_CaptainElectronic_08WeKnewSomething.mp3,archive_low_download,True,5674496,226.6095238095238,44100.0,2.0,200.32683197444734,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Das Hertz - pzm38_160kb.mp3,archive_low_download,True,54507850,2727.7302267573696,44100.0,2.0,159.86287636603132,MP3,MPEG_LAYER_III,160.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Alg-a Netlabel - 03-Fragments.mp3,archive_low_download,True,22837754,571.4349206349207,44100.0,2.0,319.72500349996113,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/ronald vonk - ms010n_2_roonan-mice_in_your_cabinet_vbr.mp3,archive_low_download,True,12172384,549.250612244898,44100.0,2.0,177.29442594882525,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/BIOCIDIO - 04-PlataOPlomo.mp3,archive_low_download,True,3563842,82.24546485260771,44100.0,2.0,346.6542021629297,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Struggleburger - AC04_64kb.mp3,archive_low_download,True,2069024,258.5073922902494,22050.0,2.0,64.02985946883628,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Jab Lemur - 06YUPISGRUPIES.mp3,archive_low_download,True,5962499,148.87777777777777,44100.0,2.0,320.3969908202105,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/netwaves - 03WeLove.mp3,archive_low_download,True,10940149,456.5177777777778,44100.0,2.0,191.714750794663,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Lucas Darklord - 2019_08_16_00_24_33-32.551bpmStereoRough.mp3,archive_low_download,True,2876007,118.46820861678005,44100.0,2.0,194.21291390018618,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Mumford Babbs Creative Music Squad - pureftpd.4504a88b.7d_64kb.mp3,archive_low_download,True,6033367,754.0502494331066,22050.0,2.0,64.01023809260322,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Kakofonous A. Dischord - Kakofonous A. Dischord - Typographical Errors - 16 Explore.mp3,archive_low_download,True,4696625,173.33333333333334,44100.0,2.0,216.7673076923077,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/ENE - 03-ene-d_form.mp3,archive_low_download,True,4567640,207.48,44100.0,2.0,176.1187584345479,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Shit Devourer - 06HowToGetFreeCigarettes.mp3,archive_low_download,True,1765504,110.58977324263039,44100.0,2.0,127.7155345007565,MP3,MPEG_LAYER_III,128.0,constant,MPEG 1.0,stereo,
music/low_stream/the Beige Channel - 08Hornets1_64kb.mp3,archive_low_download,True,2401093,300.01596371882084,22050.0,2.0,64.0257397036469,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Evestus - Hyperdriver - dtrash156_01_dramakilljunkie.mp3,archive_low_download,True,10468396,261.68433106575964,44100.0,2.0,320.031266904379,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/Unknown - Eqq032_01_Oplen_feat_Edvard_Franza_-_3_30.mp3,archive_low_download,True,10351770,431.2762811791383,44100.0,2.0,192.0211326567288,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,stereo,
music/low_stream/Neverberated - ffs107_02_neverberated_elpoepdeffutsym.mp3,archive_low_download,True,9824256,409.95251700680274,44100.0,2.0,191.71500293214646,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Lately Kind of Yeah - Lately Kind of Yeah - Espers - 46 The Deathly Duke.mp3,archive_low_download,True,2319745,52.89503401360544,44100.0,2.0,350.8450338688997,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/kowi - art005_kowi-no_name.mp3,archive_low_download,True,7538688,314.1066666666667,48000.0,2.0,192.00326003905255,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,stereo,
music/low_stream/Atomi​-​chan - 03. I like neko lolis. I'm a pedo- or a zoophile.mp3,archive_low_download,True,3783043,94.65741496598639,44100.0,2.0,319.7250211288255,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Dr. NoiseM Tapes - 04. Dr NoiseM - Tisch.mp3,archive_low_download,True,2437490,98.39378684807257,44100.0,2.0,198.18243229228844,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Tim Walters - 03_under_64kb.mp3,archive_low_download,True,2687604,335.82984126984127,22050.0,2.0,64.02299426013174,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Dweller - 02 - Subspecies.mp3,archive_low_download,True,9169920,389.04,44100.0,2.0,188.56508328192473,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/twoleggedzoo - Zimmer132.1_Twoleggedzoo_-_synapse_bath.mp3,archive_low_download,True,30471940,762.4505215419501,44100.0,2.0,319.7263469726507,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Marcus Burkhard - 18_vbr.mp3,archive_low_download,True,3288569,167.20979591836735,44100.0,2.0,157.3385808857991,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/pH3 - 07_pH3_Sunrise_The_Seering_Paradox_Of_Eternity.mp3,archive_low_download,True,11877740,371.1357596371882,44100.0,2.0,256.0300847670694,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/I Killed Techno! - Earth Dies Screaming - 02-I-Killed-Techno-Return-Of-The-Space-Dinosaurs.mp3,archive_low_download,True,1809920,96.9665306122449,44100.0,2.0,149.32327586206895,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Schizoidal - SCHIZOIDAL-Jam_sessions_01.mp3,archive_low_download,True,6270963,270.4106875,48000.0,2.0,185.52411690458794,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Morbidium - 2.Fraility_In_Human_Endurance_64kb.mp3,archive_low_download,True,1922060,241.38897959183674,22050.0,2.0,63.70000828538238,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/FamiCorp Virtual Enterprises - FamiCorp Virtual Enterprises - Hoe™ - 19 SuperMall.mp3,archive_low_download,True,7527747,303.624126984127,44100.0,2.0,198.34384242839937,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/the Beige Channel - 04YouPhthalate.mp3,archive_low_download,True,4147452,259.19043083900226,44100.0,2.0,128.01250375099582,MP3,MPEG_LAYER_III,128.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Spettro Records - 86-15 15.mp3,archive_low_download,True,13093250,327.60956916099775,44100.0,2.0,319.7281455125155,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Macramota+la ola que queria ser chau+Aceituna+Tengo un grupo musical - 04autobombo.mp3,archive_low_download,True,3871286,185.30589569160998,22050.0,2.0,167.1306133267417,MP3,MPEG_LAYER_III,160.0,constant,MPEG 2.0,stereo,
music/low_stream/Bokor & Pablo Reche - Sample 10.mp3,archive_low_download,True,982203,61.309387755102044,44100.0,2.0,128.1634719855134,MP3,MPEG_LAYER_III,128.0,constant,MPEG 1.0,stereo,
music/low_stream/The Stutters - Stutters_01.mp3,archive_low_download,True,5148092,128.80979591836734,44100.0,2.0,319.732949705942,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/VIVA BAZOOKA - 03 Jeudi Gras.mp3,archive_low_download,True,2952192,121.8736507936508,44100.0,2.0,193.7870560716016,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/₦ihilis₮ - 07. VII.mp3,archive_low_download,True,5187544,211.8906349206349,44100.0,2.0,195.85741491380324,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Dr. NoiseM Tapes - 11-1. Dr. NoiseM - Einen Ring mit zwei blutroten Steinen (Flexi-Terror Mix).mp3,archive_low_download,True,81972695,1999.0737188208616,44100.0,2.0,328.0427098940642,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Deep-X Recordings - deepx281-01_-_BKMZ_-_Spada.mp3,archive_low_download,True,21552688,539.2774376417234,44100.0,2.0,319.72690115500563,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Turb0slut - turb0slut_-_03_i_live_in_a_ghetto_64kb.mp3,archive_low_download,True,3293067,411.4780416666667,24000.0,2.0,64.02416005795368,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/LA_MARAVILLOSA_CABEZA_PARLANTE - 04-LaMaravillosaCabezaParlante-MltiplesFormasDeAmar.mp3,archive_low_download,True,3023818,117.77160997732426,44100.0,2.0,205.40216784552445,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Struggleburger - GOV03_vbr.mp3,archive_low_download,True,4670423,238.94204081632654,44100.0,2.0,156.3700714715207,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Modul - pass018a_-_01_modul_-_catch_the_noon.mp3,archive_low_download,True,5945112,247.6834693877551,44100.0,2.0,192.02289162682126,MP3,MPEG_LAYER_III,192.0,constant,MPEG 1.0,stereo,
music/low_stream/Xenophobe - 006ClassofSecular1990Hymn_64kb.mp3,archive_low_download,True,1291492,161.33224489795919,22050.0,2.0,64.04135767487047,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Light in Your Life - 10-Light_in_Your_Life-Psych_vbr.mp3,archive_low_download,True,9040174,410.1572789115646,44100.0,2.0,176.3259991189708,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Luca Crivellaro - 04RoundWindow.mp3,archive_low_download,True,9415475,293.0933333333333,44100.0,2.0,256.9959512328269,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Unknown - Jupitter_Goes_Quattrocento_-_03_-_1000_Movements.mp3,archive_low_download,True,12236787,306.1795918367347,44100.0,2.0,319.7283509744847,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Andy N - 07sonnet2toni.mp3,archive_low_download,True,1472888,46.02324263038549,44100.0,2.0,256.02507182361273,MP3,MPEG_LAYER_III,256.0,constant,MPEG 1.0,joint stereo,
music/low_stream/James Fahy - 048_seedGreen.mp3,archive_low_download,True,8849264,221.4218820861678,44100.0,2.0,319.7250033871991,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Plagiat - 2021-04-05_Plagiat_J-ai-achet-r-un-Agno-Gastrik-chez-Wish-n-Lidl_PartI.mp3,archive_low_download,True,5167228,225.0,48000.0,2.0,183.72366222222223,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
"music/low_stream/Гиф - 073. Я Тебя Раздавлю, Потрох Сучий.mp3",archive_low_download,True,2021245,47.30882086167801,44100.0,2.0,341.7958787702168,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Aortha - 5.mp3,archive_low_download,True,7364925,184.10192743764173,44100.0,2.0,320.0368449154719,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Weldroid - weldroid-05-csillagok.mp3,archive_low_download,True,15877734,396.16367346938773,44100.0,2.0,320.62978134166354,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Ego Revenio - 06 - Línea Editorial.mp3,archive_low_download,True,6056876,252.0708843537415,44100.0,2.0,192.22770660018426,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Plumb & Plumber - alg006_05.mp3,archive_low_download,True,4550248,285.03662131519275,44100.0,2.0,127.70984946438438,MP3,MPEG_LAYER_III,128.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Akaratz - 04.Destvo_Moe_RxTx_64kb.mp3,archive_low_download,True,2144884,267.9751927437642,22050.0,2.0,64.03231517182776,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Bee Spit - 04SaintMedicineIii.mp3,archive_low_download,True,12404343,620.7441950113379,44100.0,1.0,159.8641514451657,MP3,MPEG_LAYER_III,160.0,constant,MPEG 1.0,mono,
music/low_stream/Sascha Müller - 12. Sascha Muller - Escape To Tomorrow.mp3,archive_low_download,True,6423552,314.7806575963719,44100.0,2.0,163.25150469026877,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Winjer3 - False Empiricism.mp3,archive_low_download,True,7600128,315.8129931972789,44100.0,2.0,192.52223724063,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Unknown - 10-Libido-mortido-7-16.mp3,archive_low_download,True,8105317,202.8039909297052,44100.0,2.0,319.7300787955172,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/Ruido de Fondo - 05_viaje_en_espacio_y_tiempo_64kb.mp3,archive_low_download,True,2741696,342.567,24000.0,2.0,64.02708959123325,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Pulmón - Pulmon-02-175660180523140805.mp3,archive_low_download,True,18963456,811.7466666666667,44100.0,2.0,186.89038616317077,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
"music/low_stream/Unknown - 09.Jeritan, Jeliwan Tok Hudoq & Sabrina - Baung.mp3",archive_low_download,True,9441667,234.04,48000.0,2.0,322.73686549307814,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/Roberto Massoni - 05_Ca1ip5Omp3.mp3,archive_low_download,True,8293585,207.27272108843536,44100.0,2.0,320.10329025251497,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,joint stereo,
music/low_stream/netwaves - 06HowFar.mp3,archive_low_download,True,9028167,225.68213151927438,44100.0,2.0,320.03125596955647,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/Гиф - 005. Жуй Хуй.mp3,archive_low_download,True,317147,4.781473922902494,44100.0,2.0,530.6263384282687,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/RedSK - 03Redsk-ThatIsNotASimpleCaseOfPoisonIvy_64kb.mp3,archive_low_download,True,2337864,292.10086167800455,22050.0,2.0,64.02895182355549,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Luís Antero - (sounds of) Lockdown.mp3,archive_low_download,True,28740628,1232.0,44100.0,2.0,186.62745454545455,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/MAMUT - 02 Distroyer.mp3,archive_low_download,True,3412480,132.4207029478458,44100.0,2.0,206.1599084755811,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Indu Mezu TV2 - 20_muslimgauze_vbr.mp3,archive_low_download,True,2225691,125.67510204081633,44100.0,2.0,141.67904151943463,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/Der Hersteller - 02_--God.mp3,archive_low_download,True,16875008,729.4084353741497,44100.0,2.0,185.08157769076496,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/'man met baard' - Twee ZC - 10 - Pretty Little Ditty - 15 October 1997.mp3,archive_low_download,True,296074,18.54718820861678,44100.0,1.0,127.70625786282706,MP3,MPEG_LAYER_III,128.0,constant,MPEG 1.0,mono,
music/low_stream/Miquel Parera Jaques - nx2013-01_02.mp3,archive_low_download,True,9673924,239.34097505668933,44100.0,2.0,323.35203774309593,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/C.Lehmann - pcr101_04_ohrchitekt_transmission.mp3,archive_low_download,True,10815483,270.61641723356007,44100.0,2.0,319.7288061253288,MP3,MPEG_LAYER_III,320.0,constant,MPEG 1.0,stereo,
music/low_stream/Trujillo and 5053x - 02-data002-crucero-katrina_vbr.mp3,archive_low_download,True,9096103,416.05224489795916,44100.0,2.0,174.90309184089912,MP3,MPEG_LAYER_III,,variable,MPEG 1.0,joint stereo,
music/low_stream/drinking coffee from counselor troi's head - DCFromCTroisHead-ArchivesVol2-02-PhantomPower_64kb.mp3,archive_low_download,True,2615817,326.8437188208617,22050.0,2.0,64.0261225624762,MP3,MPEG_LAYER_III,64.0,constant,MPEG 2.0,joint stereo,
music/low_stream/Хуиная Голова - 32. Виктор Цой Питается Мацой.mp3,archive_low_download,True,2942872,184.35256235827666,44100.0,1.0,127.70625858861581,MP3,MPEG_LAYER_III,128.0,constant,MPEG 1.0,mono,
